,Team Code,Game Code,Average Rush Att,Average Rush Yard,Average Rush TD,Average Pass Att,Average Pass Comp,Average Pass Yard,Average Pass TD,Average Pass Int,Average Pass Conv,Average Kickoff Ret,Average Kickoff Ret Yard,Average Kickoff Ret TD,Average Punt Ret,Average Punt Ret Yard,Average Punt Ret TD,Average Fum Ret,Average Fum Ret Yard,Average Fum Ret TD,Average Int Ret,Average Int Ret Yard,Average Int Ret TD,Average Misc Ret,Average Misc Ret Yard,Average Misc Ret TD,Average Field Goal Att,Average Field Goal Made,Average Off XP Kick Att,Average Off XP Kick Made,Average Off 2XP Att,Average Off 2XP Made,Average Def 2XP Att,Average Def 2XP Made,Average Safety,Average Points,Average Punt,Average Punt Yard,Average Kickoff,Average Kickoff Yard,Average Kickoff Touchback,Average Kickoff Out-Of-Bounds,Average Kickoff Onside,Average Fumble,Average Fumble Lost,Average Tackle Solo,Average Tackle Assist,Average Tackle For Loss,Average Tackle For Loss Yard,Average Sack,Average Sack Yard,Average QB Hurry,Average Fumble Forced,Average Pass Broken Up,Average Kick/Punt Blocked,Average 1st Down Rush,Average 1st Down Pass,Average 1st Down Penalty,Average Time Of Possession,Average Penalty,Average Penalty Yard,Average Third Down Att,Average Third Down Conv,Average Fourth Down Att,Average Fourth Down Conv,Average Red Zone Att,Average Red Zone TD,Average Red Zone Field Goal,Home or Away
0,545,651054520051015,36.0,115.8,0.8,32.6,17.9,220.6,1.4,0.9,0.3,3.4,79.0,0.2,2.8,33.9,0.1,0.0,0.0,0.0,1.3,12.7,0.1,0.1,9.1,0.1,2.0,1.5,2.3,2.1,0.4,0.4,0.0,0.0,0.0,23.6,5.4,218.5,5.1,295.0,1.0,0.2,0.1,2.4,1.3,43.3,27.3,4.9,18.0,1.6,10.4,0.1,0.4,4.0,0.3,6.7,9.7,1.8,1699.5,6.4,54.2,14.9,5.3,1.4,0.5,3.3,1.6,0.9,Home
0,674,28067420051022,35.4,94.9,0.6,31.0,18.8,216.0,1.5,0.8,0.0,3.8,86.5,0.2,2.5,15.1,0.1,0.1,5.4,0.2,1.1,4.4,0.0,0.0,0.0,0.0,2.2,1.4,2.6,2.6,0.0,0.0,0.0,0.0,0.0,22.4,6.2,251.5,4.9,303.7,2.2,0.4,0.1,1.6,0.9,44.7,25.7,5.9,24.9,2.5,16.8,0.2,1.1,2.9,0.3,6.2,10.3,1.6,1814.7,5.1,40.8,13.7,4.5,0.6,0.1,3.7,1.8,0.9,Home
0,774,774007120051022,37.9,139.2,0.8,35.9,22.7,245.4,2.7,1.1,0.0,3.4,64.0,0.0,2.2,20.2,0.1,0.3,7.5,0.1,1.3,19.7,0.2,0.0,0.0,0.0,1.7,1.1,3.8,3.6,0.1,0.0,0.2,0.2,0.1,30.9,5.6,228.8,5.5,309.5,0.9,0.2,0.0,1.6,0.7,44.5,34.6,6.7,30.2,2.6,20.0,0.5,1.1,3.2,0.6,7.2,11.7,1.7,1758.4,8.0,65.1,15.0,5.9,1.6,0.8,3.8,2.4,0.8,Away
0,5,5007120051029,31.666666666666668,103.5,0.8333333333333334,42.666666666666664,22.416666666666668,283.0,1.9166666666666667,1.0,0.08333333333333333,2.9166666666666665,61.0,0.0,2.0833333333333335,19.0,0.08333333333333333,0.08333333333333333,1.3333333333333333,0.08333333333333333,0.5,7.333333333333333,0.0,0.16666666666666666,1.6666666666666667,0.0,1.5833333333333333,1.0833333333333333,2.75,2.6666666666666665,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,23.583333333333332,6.333333333333333,243.25,4.75,276.8333333333333,1.0833333333333333,0.0,0.25,1.4166666666666667,0.8333333333333334,44.916666666666664,26.416666666666668,7.5,26.0,2.2916666666666665,12.666666666666666,0.3333333333333333,0.8333333333333334,2.8333333333333335,0.25,5.833333333333333,12.083333333333334,1.5,1793.1666666666667,7.333333333333333,61.0,16.416666666666668,5.5,2.1666666666666665,0.8333333333333334,3.5,1.75,0.75,Away
0,29,29052820051029,35.2,129.3,1.0,34.6,19.8,218.7,1.7,1.6,0.0,2.1,52.5,0.0,2.0,22.1,0.1,0.0,0.0,0.1,0.6,8.4,0.0,0.0,0.0,0.0,1.0,0.6,2.9,2.9,0.0,0.0,0.0,0.0,0.1,22.3,5.3,240.5,4.7,302.6,3.5,0.0,0.0,1.5,1.1,42.1,20.6,5.7,22.9,2.3,12.4,0.0,0.8,3.7,0.0,7.6,10.1,2.3,1799.6,7.2,56.6,14.7,5.9,1.5,0.5,3.2,2.1,0.4,Away
0,129,709012920051029,39.0,158.7,1.4,38.9,23.9,267.2,1.4,0.5,0.0,3.2,68.7,0.0,2.4,28.0,0.2,0.4,4.4,0.0,0.8,6.2,0.0,0.1,-1.1,0.0,1.9,1.0,3.0,2.9,0.0,0.0,0.1,0.0,0.0,23.9,6.4,243.9,4.8,262.5,0.7,0.2,0.0,1.8,0.4,45.0,29.7,7.75,36.8,2.7,22.3,0.1,1.2,3.4,0.2,8.0,11.4,1.1,1849.8,8.4,75.2,17.4,6.3,1.8,0.4,3.4,1.6,0.9,Home
0,77,77081120051112,33.45454545454545,141.9090909090909,1.9090909090909092,44.27272727272727,28.363636363636363,322.0,2.272727272727273,1.1818181818181819,0.0,3.5454545454545454,63.0,0.0,2.3636363636363638,15.909090909090908,0.0,0.09090909090909091,0.36363636363636365,0.0,0.6363636363636364,6.545454545454546,0.0,0.09090909090909091,0.09090909090909091,0.0,1.6363636363636365,1.2727272727272727,3.909090909090909,3.727272727272727,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,32.81818181818182,4.181818181818182,160.63636363636363,6.181818181818182,391.1818181818182,2.3636363636363638,0.2727272727272727,0.0,1.1818181818181819,0.6363636363636364,39.18181818181818,30.636363636363637,5.7272727272727275,22.272727272727273,2.0,13.0,2.0,0.5454545454545454,3.090909090909091,0.09090909090909091,8.636363636363637,14.909090909090908,2.090909090909091,1914.8181818181818,8.454545454545455,73.18181818181819,14.363636363636363,6.090909090909091,1.5454545454545454,0.8181818181818182,5.090909090909091,3.4545454545454546,1.0,Away
0,128,128000920051112,42.75,166.41666666666666,1.3333333333333333,30.833333333333332,18.166666666666668,238.5,2.0,0.75,0.08333333333333333,3.4166666666666665,64.25,0.0,2.25,35.25,0.16666666666666666,0.08333333333333333,0.0,0.0,1.4166666666666667,15.75,0.0,0.08333333333333333,1.75,0.0,2.4166666666666665,1.5,3.25,3.0,0.25,0.08333333333333333,0.0,0.0,0.08333333333333333,28.833333333333332,4.416666666666667,177.5,5.666666666666667,355.5833333333333,3.25,0.0,0.16666666666666666,1.5833333333333333,0.8333333333333334,46.916666666666664,15.833333333333334,5.666666666666667,24.916666666666668,1.9166666666666667,13.583333333333334,2.3333333333333335,1.0833333333333333,2.75,0.08333333333333333,8.083333333333334,12.25,1.25,1905.5833333333333,7.833333333333333,65.5,15.5,6.333333333333333,1.6666666666666667,1.0833333333333333,4.25,2.0833333333333335,1.1666666666666667,Away
0,545,164054520051112,36.8,120.9,0.8,32.6,18.2,229.3,1.6,0.9,0.3,3.6,79.1,0.2,2.9,33.1,0.1,0.1,0.8,0.0,1.1,7.1,0.1,0.0,0.0,0.0,2.0,1.5,2.4,2.2,0.4,0.4,0.0,0.0,0.0,24.3,5.6,226.9,5.1,297.5,1.1,0.2,0.1,2.5,1.5,43.3,28.1,4.6,15.9,1.6,9.3,0.1,0.6,4.1,0.1,6.8,9.9,1.9,1714.5,6.3,53.8,15.0,5.4,1.4,0.5,3.6,1.7,1.0,Home
0,334,334073620051112,34.8,120.5,1.6,28.4,16.6,170.2,0.6,0.8,0.0,3.9,105.5,0.1,2.2,30.7,0.0,0.1,2.1,0.0,0.5,7.6,0.0,0.2,-1.0,0.0,1.3,1.0,2.2,2.1,0.1,0.0,0.0,0.0,0.1,19.1,5.3,189.0,4.2,258.1,1.4,0.2,0.1,2.6,1.5,50.7,19.9,4.8,18.4,1.55,11.5,0.3,0.8,3.0,0.5,7.6,7.4,1.8,1640.2,4.7,41.6,13.6,5.1,1.2,0.5,3.9,1.8,1.0,Away
0,674,674052820051112,34.7,94.7,0.8,30.4,18.9,222.9,1.6,0.6,0.0,3.8,84.9,0.2,2.5,15.0,0.1,0.1,5.4,0.2,1.1,7.0,0.1,0.0,0.0,0.0,2.0,1.3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,24.9,6.0,244.0,5.1,319.7,2.4,0.4,0.1,1.4,0.8,46.3,25.9,6.1,25.6,2.6,17.4,0.2,1.0,2.4,0.5,6.3,10.6,1.4,1790.9,5.0,39.8,12.9,4.3,0.7,0.1,3.7,1.9,0.8,Away
0,503,503070920051116,39.54545454545455,210.72727272727272,2.272727272727273,27.90909090909091,18.90909090909091,243.0,2.0,0.8181818181818182,0.0,3.272727272727273,73.18181818181819,0.0,2.6363636363636362,22.181818181818183,0.0,0.09090909090909091,0.8181818181818182,0.0,0.7272727272727273,1.2727272727272727,0.0,0.09090909090909091,1.9090909090909092,0.0,1.1818181818181819,0.8181818181818182,4.090909090909091,4.090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,32.18181818181818,4.2727272727272725,170.27272727272728,6.0,352.90909090909093,2.4545454545454546,0.18181818181818182,0.09090909090909091,1.5454545454545454,1.0909090909090908,41.27272727272727,35.81818181818182,5.818181818181818,20.181818181818183,1.6363636363636365,8.909090909090908,0.36363636363636365,0.7272727272727273,2.8181818181818183,0.18181818181818182,10.454545454545455,9.363636363636363,1.5454545454545454,1753.3636363636363,6.0,56.90909090909091,12.545454545454545,5.181818181818182,1.0909090909090908,0.7272727272727273,3.8181818181818183,2.909090909090909,0.5454545454545454,Away
0,196,9019620051126,35.3,137.7,1.5,33.7,20.3,253.0,1.2,0.8,0.0,3.5,65.3,0.0,1.8,13.0,0.0,0.1,0.5,0.0,1.2,10.9,0.0,0.1,1.8,0.0,1.8,1.6,2.6,2.6,0.1,0.0,0.1,0.0,0.0,23.6,5.2,206.1,4.9,283.4,2.7,0.0,0.2,1.9,1.2,50.5,21.7,6.8,25.1,1.9,14.3,1.4,0.5,3.2,0.2,7.8,9.9,1.4,1688.9,5.6,47.4,14.4,5.2,1.2,0.6,4.2,2.0,1.5,Home
0,466,96046620051126,44.45454545454545,196.27272727272728,2.272727272727273,34.90909090909091,21.272727272727273,255.36363636363637,1.8181818181818181,1.0,0.0,2.727272727272727,50.90909090909091,0.0,2.5454545454545454,22.636363636363637,0.0,0.2727272727272727,12.636363636363637,0.18181818181818182,0.9090909090909091,24.0,0.18181818181818182,0.09090909090909091,0.0,0.0,1.2727272727272727,1.0,4.454545454545454,4.090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,33.81818181818182,4.545454545454546,186.27272727272728,6.181818181818182,364.72727272727275,1.3636363636363635,0.0,0.18181818181818182,1.7272727272727273,1.0909090909090908,37.63636363636363,30.09090909090909,6.0,25.181818181818183,2.5454545454545454,17.09090909090909,0.5454545454545454,1.0,4.454545454545454,0.36363636363636365,10.636363636363637,13.0,1.7272727272727273,2004.7272727272727,6.181818181818182,53.18181818181818,15.363636363636363,7.545454545454546,1.2727272727272727,0.6363636363636364,5.090909090909091,3.0,1.0,Home
0,366,366009620051202,37.5,147.6,1.7,33.4,17.9,215.9,1.5,1.0,0.0,3.7,90.3,0.0,2.7,14.4,0.0,0.2,1.0,0.1,1.3,14.5,0.0,0.0,0.0,0.0,2.4,1.6,3.3,3.0,0.0,0.0,0.0,0.0,0.0,27.6,4.7,178.0,5.9,371.4,2.2,0.1,0.0,1.8,0.7,39.3,32.8,5.0,23.1,2.1,16.5,0.3,1.3,4.7,0.1,8.9,9.7,1.3,1858.1,6.3,52.5,14.6,5.5,1.1,0.6,4.7,2.4,1.2,Away
0,726,156072620051222,54.81818181818182,305.90909090909093,3.6363636363636362,12.363636363636363,5.818181818181818,114.0,0.45454545454545453,1.0,0.0,4.090909090909091,84.0,0.0,0.9090909090909091,6.818181818181818,0.0,0.2727272727272727,6.181818181818182,0.18181818181818182,0.9090909090909091,7.909090909090909,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.0,1.0,0.7272727272727273,4.2727272727272725,4.2727272727272725,0.09090909090909091,0.0,0.0,0.0,0.0,32.63636363636363,3.3636363636363638,129.0909090909091,6.090909090909091,342.72727272727275,0.5454545454545454,0.5454545454545454,0.0,1.8181818181818181,0.8181818181818182,39.63636363636363,41.45454545454545,5.909090909090909,24.0,2.5454545454545454,16.454545454545453,0.45454545454545453,1.3636363636363635,3.1818181818181817,0.09090909090909091,15.545454545454545,4.545454545454546,0.8181818181818182,1756.2727272727273,4.454545454545454,35.90909090909091,13.363636363636363,6.0,2.3636363636363638,1.5454545454545454,4.2727272727272725,2.8181818181818183,0.6363636363636364,Home
